家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
7.2,98610191,2022年12月06日,2022年12月20日,福岡市西区姪の浜５丁目２１－４  mapを見る,グリーンハイム柴田  203,福岡市空港線姪浜駅 徒歩7分 駅までmap 福岡市空港線室見駅 徒歩27分 駅までmap 福岡市七隈線橋本駅 徒歩49分 駅までmap ,65㎡ / 約19.66坪,nan,3LDK,ＬＤＫ12.4／和6／和6／洋5.2, 南,nan,nan,nan,空無,nan,　,nan,nan,無,2ヶ月 / 14.4万円,nan,無,nan,無,2000円,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1988[S63]年3月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ガスコンロ設置可　 室内洗濯機置場　 バルコニー　 駐輪場　 独立洗面脱衣所　,南向き　,洗濯機が室内のため、時間を気にせずお洗濯できますね。洗濯物もラクラク干せるバルコニー付き。自転車置き場もあります。都市ガスなので月々の支払いが抑えやすいですよ。ストレス軽減、脱衣所付き。駐車場の空きについては要確認,専任媒介,nan,"
",西
6.3,99300034,2022年12月05日,2022年12月19日,福岡市西区姪の浜６丁目１－３８  mapを見る,セレーノ姪浜  806,福岡市空港線姪浜駅 徒歩8分 駅までmap 筑肥線下山門駅 徒歩23分 駅までmap 福岡市空港線室見駅 徒歩25分 駅までmap ,32.76㎡ / 約9.91坪,nan,1DK,ＤＫ6.6／洋6, 西,nan,nan,nan,空有　1万2100円,nan,　,nan,1万1000円,無,1ヶ月 / 6.3万円,nan,無,nan,無,5000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,8階部分,2006[H18]年3月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,バストイレ別なので、安心です。取付工事不要のエアコン付き。シューズボックス有で、玄関が片付きますね。シャンプードレッサーがあるので毎朝の準備もスムーズです。洗濯物が干せるバルコニーあり。浴室乾燥付き。駐車場の空きについては要確認,専任媒介,nan,"
",西
1.7,99238053,2022年12月05日,2022年12月19日,福岡市西区下山門１丁目8-23  mapを見る,ベルシオン21  205,筑肥線姪浜駅 徒歩13分 駅までmap 福岡市空港線姪浜駅 徒歩13分 駅までmap 筑肥線下山門駅 徒歩16分 駅までmap ,壁芯18㎡ / 約5.45坪,nan,1K,nan,nan,nan,福岡市立下山門小学校　距離1134ｍ,福岡市立下山門中学校　距離514ｍ,無,nan,　,nan,nan,無,無,実費,無,nan,無,2000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1985[S60]年1月,空家,即時　,給湯　 トイレ　 バス・トイレ同　 シャワー　 収納スペース　,日当り良好　,nan,一般媒介,nan,"
",西
4.2,99316560,2022年12月06日,2022年12月20日,福岡市西区横浜１丁目28-7  mapを見る,サルヴァトーレ今宿  701,筑肥線九大学研都市駅 徒歩13分 駅までmap 筑肥線今宿駅 徒歩14分 駅までmap ,23.6㎡ / 約7.14坪,nan,ワンルーム,洋9.5, 南 5.25㎡,nan,nan,nan,空有　7700円,nan,　,駐車場を契約希望の方は審査時に車検証の提出をお願いしております。,nan,無,無,nan,無,nan,3000円,nan,無,有 ニッポンインシュア（年間保証委託料10000円(非課税)　。学生プランの場合は月額保証料500円(口振料含む)のみ。）※契約者や条件によっては、内容が変更になる場合があります。,総賃料(ONEライフプラス含む)の50％。学生プランの場合は初回保証料10000円。,有、2年、ジャパン少額短期保険月払い（例）※契約者や条件によっては、内容が変更になる場合があります。,無,カギ交換費用：1万6500円駐輪ステッカー代：330円駐車プレート：4400円駐車場契約書作成事務：7700円,nan,ＯＮＥライフプラス：1600円 / 月町内会費：300円 / 月,定期借家,18年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,7階部分,1995[H7]年7月,居住中,予定　2023年2月上旬,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 温水洗浄便座　 ＢＳ端子　 ＩＨクッキングヒーター　 洗面所　 シャンプードレッサー　 室内洗濯機置場　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 駐輪場　 バイク置場(屋外）　 インターネット使い放題　 防犯カメラ　 インターネット対応　 光ファイバー　 シューズボックス　 敷地内ゴミ置き場　,日当り良好　 角部屋　 保証人不要　,社会人であれば、緊急連絡先のみの入居可能です。但し、一定の審査がございます。火災保険:毎月払いの「ONEライフプラス」月額1600円に含む。特約事項:①短期解約違約金:1年未満の解約は賃料(家賃+共益費)の2ヶ月分、1年以上2年未満での解約は賃料の1ヶ月分。②退去時クリーニング費用:賃料の1ヶ月分(税別)。その他:コインランドリー及び自動販売機設置有り。インターネット無料(フレッツ光ネクストマンション・スーパーハイスピードタイプ隼)・定期借家契約は中途解約可能(退去は30日前予告)・九州大学合格前予約は受けつけておりません、ご了承ください。 / ・駐車場(月額:7700円～7700円)、バイク駐輪場(B1～25→月額1100円・B26～41→月額880円・BPO4～9→月額550円)※B26～41、BPO4～9は原付バイクのみの駐輪になります。B1～25に関しては125cc以上のバイク・自転車になります。,専任媒介,nan,"
",西
5.8,99316968,2022年12月05日,2022年12月19日,福岡市西区大字周船寺175-1  mapを見る,クレスト６  103,筑肥線九大学研都市駅 徒歩10分 駅までmap JR筑肥線　周船寺駅　徒歩15分,72.25㎡ / 約21.86坪,nan,3LDK,ＬＤＫ12／洋6／洋6／和6, 南,nan,nan,nan,空有　5000円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,nan,nan,2.5ヶ月,無,敷引 2.5ヶ月,無,nan,無,4000円,450円,"有 賃貸保証シーアイゼット：初回のみ月額賃料の５２．５％、最低保証料26,250円※契約者や条件によっては、内容が変更になる場合があります。",nan,有、20000円、2年、借家人賠償付火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換費：1万6500円,nan,安心サポート：770円 / 月引落手数料：250円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上9階建,1階部分,1997[H9]年3月,空家,相談　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 カウンターキッチン　 ガスコンロ設置可　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 駐輪場　 防犯カメラ　 火災報知機　 和室有　 押入れ　 敷地内ゴミ置き場　,二人入居可　 日当り良好　 閑静住宅街　 眺望良好　,nan,専任媒介,nan,"
",西
7.7,99302351,2022年12月06日,2022年12月20日,福岡市西区野方６丁目３４－２１  mapを見る,シャーメゾン野方　Ｅ棟  E203,福岡市七隈線橋本駅 徒歩23分 野方西団地バス停 徒歩2分 駅までmap 福岡市七隈線次郎丸駅 徒歩33分 駅までmap ,78.96㎡ / 約23.89坪,nan,3LDK,ＬＤＫ12.3／洋6.8／洋5.7／洋5.1, 東,nan,nan,nan,空有,nan,　,nan,nan,無,2ヶ月 / 15.4万円,nan,無,nan,無,3300円,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,2階部分,2004[H16]年3月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＢＳ端子　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　,リノベーション　,シューズボックス付きなので掃除もラクラクですね。料理もしやすい都市ガスキッチン。洗濯機置き場は室内にあります。脱衣所がありますので毎朝の支度がスムーズ。浴室乾燥付き。駐車場の空きについては要確認,専任媒介,nan,"
",西
7.8,99318719,2022年12月05日,2022年12月19日,福岡市西区大町団地6棟  mapを見る,大町団地　6棟  502,筑肥線姪浜駅 徒歩16分 駅までmap 福岡市空港線姪浜駅 徒歩16分 駅までmap 筑肥線下山門駅 徒歩21分 駅までmap ,壁芯86.05㎡ / 約26.03坪,nan,4LDK,ＬＤＫ16.5／洋6／和6／和6／和4.5,無 南,nan,福岡市立石丸小学校　距離987ｍ,福岡市立下山門中学校　距離867ｍ,空無,nan,　,nan,nan,1ヶ月 / 7.8万円,2ヶ月 / 15.6万円,実費,無,nan,無,無,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,初回契約時：50％、更新時：10000円,有※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,5階部分,1979[S54]年12月,空家,相談　,都市ガス　 トイレ　 バス・トイレ別　 シャワー　 洗面所　 ２面バルコニー　 LDK15畳以上　 和室有　 全居室収納　 押入れ　,ペット不可　 最上階　,住　居：住宅総合保険加入／実費精算／バイク駐輪不可／鍵交換代：実費負担／１年未満の退去時、違約金家賃１ヶ月／保証会社必須／その他費用は管理規約に準ずる　駐車場：管理会社要確認、要申込,専任媒介,江﨑,"
",西
3.2,99267701,2022年12月05日,2022年12月19日,福岡市西区愛宕２丁目３－１６  mapを見る,マイコーポ愛宕  106,福岡市空港線室見駅 徒歩6分 駅までmap 福岡市空港線姪浜駅 徒歩17分 駅までmap ,20㎡ / 約6.05坪,nan,1K,洋6, 南,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,1階部分,1983[S58]年5月,空家,相談　2022年9月27日,プロパンガス　 電気　 上水道　 下水道　 エアコン　 トイレ　 バス・トイレ同　 シャワー　 ガスコンロ設置可　 洗面台　 洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　,ペット相談可　 猫可　 南向き　,シューズボックス付きなので掃除もラクラクですね。TVモニタ付インターフォン有で防犯面も安心です。駐車場の空きについては要確認,専任媒介,nan,"
",西
5.0,99317650,2022年12月05日,2022年12月19日,福岡市西区周船寺１丁目17-18  mapを見る,グランドール周船寺  202,筑肥線周船寺駅 徒歩8分 駅までmap ,46.44㎡ / 約14.05坪,nan,2LDK,ＬＤＫ10／洋6／和6, 西,nan,nan,nan,近隣確保（100m）　駐車場1台無料,nan,【 屋根状況　屋根なし 】　,nan,nan,無,2ヶ月,実費,無,nan,無,無,500円,有 賃貸保証シーアイゼット※契約者や条件によっては、内容が変更になる場合があります。,"家賃総額の52.5%　最低保証委託料26,250円～",有、20000円、2年、借家人賠償付火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換費：1万6500円,nan,安心サポート：770円 / 月引落手数料：250円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1990[H2]年12月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面所　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　 インターネット使い放題　 火災報知機　 和室有　 インターネット対応　 ＣＡＴＶインターネット　 天袋　 押入れ　 敷地内ゴミ置き場　,ペット不可　 二人入居可　 閑静住宅街　,nan,専任媒介,nan,"
",西
2.5,99268663,2022年12月05日,2022年12月19日,福岡市西区姪の浜４丁目1-21  mapを見る,ローラン姪浜Ⅱ  503,筑肥線姪浜駅 徒歩7分 駅までmap 福岡市空港線姪浜駅 徒歩7分 駅までmap 福岡市空港線室見駅 徒歩20分 駅までmap ,壁芯12.04㎡ / 約3.64坪,nan,ワンルーム,nan,nan,nan,福岡市立姪浜小学校　距離445ｍ,福岡市立内浜中学校　距離1325ｍ,空無,nan,　,nan,nan,無,無,nan,無,nan,5000円,無,無,有 アーク※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,5階部分,1985[S60]年9月,空家,即時　,都市ガス　 エアコン　 トイレ　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 フローリング　 バルコニー　 オール電化　,最上階　,nan,一般媒介,翁長　平日9～19時,"
										TEL：080-6144-2740
",西
5.9,99286914,2022年12月05日,2022年12月19日,福岡市西区今宿東１丁目4-1  mapを見る,セジュール・クレスト  201,筑肥線今宿駅 徒歩13分 駅までmap ,55㎡ / 約16.64坪,nan,2LDK,ＬＤＫ12／和6／洋6, 南,nan,福岡市立今宿小学校　距離573ｍ,福岡市立玄洋中学校　距離2557ｍ,空有　駐車場1台無料,自走（平置きも含む）,【 屋根状況　屋根なし 】　,nan,nan,無,2ヶ月 / 11.8万円,実費,無,nan,無,無,無,有 ふれんず宅建保証※契約者や条件によっては、内容が変更になる場合があります。,30100,有、20500円、2年、宅建ファミリー共済（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：2万2000円保証料：3万100円,nan,町費：650円 / 月安心サポート：550円 / 月,nan,2年,nan,nan,nan,軽量鉄骨,nan,nan,地上2階建,2階部分,1994[H6]年2月,空家,即時　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ウォークインクローゼット　 システムキッチン　 ガスコンロ設置可　 洗面所　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 専用庭　 駐輪場　 独立洗面脱衣所　 和室有　 インターネット対応　 全居室収納　 シューズボックス　 押入れ　 敷地内ゴミ置き場　,ペット不可　 二人入居可　 閑静住宅街　 角部屋　 最上階　 子供可　,nan,専任媒介,nan,"
",西
