家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
6.0,99312910,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  407,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.4, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,4階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
2.0,99042881,2022年12月05日,2022年12月19日,福岡市城南区梅林１丁目3-1  mapを見る,ダイレイキュービックⅦ  303,福岡市七隈線福大前駅 徒歩7分 駅までmap 福岡市七隈線梅林駅 徒歩10分 駅までmap 福岡市七隈線七隈駅 徒歩14分 駅までmap ,20.58㎡ / 約6.23坪,nan,1K,nan,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,水町費：2500円 / 月シード24：840円 / 月口座振替料：400円 / 月共益費：3000円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,3階部分,1989[H1]年4月,空家,即時　,プロパンガス　 エアコン　 トイレ　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　,nan,退去時クリーニング：20000円,代理,nan,"
",城南
16.3,99316634,2022年12月05日,2022年12月19日,福岡市城南区別府４丁目13-40  mapを見る,サーパス別府4丁目  704,福岡市七隈線別府駅 徒歩7分 駅までmap 福岡市七隈線茶山駅 徒歩12分 駅までmap ,壁芯82.86㎡ / 約25.07坪,nan,3LDK,ＬＤＫ18.7／洋6.3／洋7／和4.5, 南 7.06㎡,nan,福岡市立別府小学校　距離581ｍ,福岡市立城南中学校　距離886ｍ,空有　9000円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,空き区画：1・2・8・22・28・33。サイズは現地確認。2台目以降契約希望の場合は応相談。,nan,無,2ヶ月 / 29.6万円,実費,無,nan,無,5000円,無,有 オリコフォレントインシュア※契約者や条件によっては、内容が変更になる場合があります。,初回：総賃料の50％、毎月：支払賃料の1％,有、11000円、1年、宅建ファミリー共済保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：3万5200円,nan,nan,nan,2年,nan,日勤,nan,ＲＣ,nan,nan,地上7階建,7階部分,2005[H17]年2月,空家,即時　,都市ガス　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面所　 洗面台　 洗濯機置場　 室内洗濯機置場　 浴室乾燥機　 フローリング　 照明器具付き　 ディンプルキー　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 防犯セキュリティ　 火災報知機　 LDK15畳以上　 和室有　 インターネット対応　 浴室暖房　 ダブルロックキー　 全居室収納　 玄関収納　 シューズボックス　 天袋　 押入れ　 人感照明センサー　 ダウンライト　 フットライト　 ３口コンロ以上　 アルコーブ　 来客用パーキング　 車寄せスペース　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 二人入居可　 日当り良好　 閑静住宅街　 分譲タイプ　 外観タイル張り　 最上階　 眺望良好　 保証人不要　 子供可　,"【初期費用について】・前家賃：入居日(1日～10日)→当月分(日割)のみ、入居日(11日～末日)→当月分(日割)と翌月分まで・初回保証料：賃料総額50％ / 毎月保証料(支払手数料)：賃料総額1％、更新料等無し・家財保険：1年11,000円(家財300万円～)【特約条項】・短期解約違約金あり。２年未満の解約で家賃１ヵ月分を申し受けます。・退去時にルームクリーニング代として家賃の半月分、ペット飼育時は家賃１か月分を申し受けます。・更新事務手数料等の契約更新にかかる費用はありません。【サービス品】・シーリングライト計4台（リビング2台・各洋室1台ずつ）・フットライト（廊下１台）【その他】・ペット飼育：小型犬可。（飼育細則のとおり。）・インターネット（サーパスネット）無料です。",代理,賃貸管理部,"
										TEL：092-753-6998
",城南
2.0,99249977,2022年12月05日,2022年12月19日,福岡市城南区梅林１丁目3-1  mapを見る,ダイレイキュービックⅦ  302,福岡市七隈線福大前駅 徒歩7分 駅までmap 福岡市七隈線梅林駅 徒歩10分 駅までmap 福岡市七隈線七隈駅 徒歩14分 駅までmap ,19.8㎡ / 約5.99坪,nan,1K,洋7,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,水町費：2500円 / 月シード24：840円 / 月口座振替料：400円 / 月共益費：3000円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,3階部分,1989[H1]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 駐輪場　 インターネット使い放題　,日当り良好　 閑静住宅街　,退去時クリーニング：20000円,代理,nan,"
",城南
6.0,99312896,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  403,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.4, 西,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,4階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
4.0,99307651,2022年12月05日,2022年12月19日,福岡市城南区別府３丁目17-3  mapを見る,ステイタス別府アクシス  305,福岡市七隈線別府駅 徒歩4分 駅までmap 福岡市七隈線茶山駅 徒歩14分 駅までmap 福岡市空港線西新駅 徒歩22分 駅までmap ,壁芯27.12㎡ / 約8.20坪,nan,ワンルーム,nan, 北 8.3㎡,nan,nan,nan,空無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,家賃等　50％、100％,有、18000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,住まいレスキュー24：880円 / 月町内会費：3600円 / 年,nan,2年,nan,巡回,nan,ＳＲＣ,nan,nan,地上12階建,3階部分,1991[H3]年7月,居住中,相談　（12月中旬退去予定）,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 システムキッチン　 電気コンロ　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 ２面バルコニー　 エレベーター　 オートロック　 駐輪場　 浴室に窓　 全居室フローリング　 ウォークインクロゼット２ヶ所　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　 分譲タイプ　 角部屋　 外観タイル張り　 眺望良好　,"■契約期間2年（更新有り）■更新事務手数料　22,000円■短期解約違約金　1年未満の場合は家賃2ヵ月分、2年未満の場合は家賃1ヵ月分■保険料（期間2年）　18,000円■鍵交換　16,500円■保証料（全保連）　家賃等の50％、100％■清掃代（退去時）　44,000円■契約事務手数料　11,000円■町内会費　年額3,600円※毎年4月に徴収",代理,山本,"
										TEL：090-5022-0689
",城南
2.3,99314402,2022年12月05日,2022年12月19日,福岡市城南区梅林２丁目16-8  mapを見る,ＧＵコート  203,福岡市七隈線梅林駅 徒歩9分 駅までmap ,内法21㎡ / 約6.35坪,nan,1K,洋7／ロフト3,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、アーウィンサポートに含む（例）※契約者や条件によっては、内容が変更になる場合があります。,無,駐輪ステッカー代：1100円鍵交換費用：1万6500円消毒費用：1万4300円,nan,アーウィンサポート：1700円 / 月口振料：330円 / 月,nan,1年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,1995[H7]年3月,居住中,相談　（令和4年12月23日退去予定）,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 洗濯機置場　 ロフト　 フローリング　 照明器具付き　 バルコニー　 駐輪場　 全居室フローリング　 シューズボックス　 全室照明付　 敷地内ゴミ置き場　,ペット不可　 閑静住宅街　 フリーレント（1ヶ月）　 最上階　 天井高2.5ｍ以上　 保証人不要　,初期費用抑えたプランもございます♪間取りは現況を優先します。,代理,清水,"
										TEL：092-852-1717
",城南
2.3,99256183,2022年12月05日,2022年12月19日,福岡市城南区松山２丁目36-9  mapを見る,アトラス松山  207,福岡市七隈線七隈駅 徒歩5分 駅までmap 福岡市七隈線金山駅 徒歩13分 駅までmap 福岡市七隈線福大前駅 徒歩13分 駅までmap ,20㎡ / 約6.05坪,nan,1K,nan,nan,nan,福岡市立金山小学校　距離731ｍ,福岡市立梅林中学校　距離1507ｍ,近隣確保,自走（平置きも含む）,　,nan,nan,無,1ヶ月,実費,無,nan,無,2000円,無,有 Casa※契約者や条件によっては、内容が変更になる場合があります。,50％,有、18000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,nan,nan,1年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,2階部分,1997[H9]年3月,空家,相談　,冷房　 暖房　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　 バイク置場(屋外）　 インターネット使い放題　 全居室フローリング　 シューズボックス　,ペット不可　 高齢者相談　 保証人不要　,現状優先,代理,nan,"
",城南
2.3,99209008,2022年12月05日,2022年12月19日,福岡市城南区七隈７丁目4-5  mapを見る,アネモス七隈 ,福岡市七隈線七隈駅 徒歩1分 駅までmap 七隈四角バス停 徒歩3分 ,15㎡ / 約4.54坪,nan,ワンルーム,ロフト, 南,nan,福岡市立七隈小学校　距離619ｍ,福岡市立梅林中学校　距離1077ｍ,無,nan,　,nan,nan,無,無,実費,無,nan,無,2000円,無,有 全保連（その他）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、16000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,町費：200円 / 月ハイパーレスキュー：800円 / 月,nan,3年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1992[H4]年3月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　 インターネット対応　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　 角部屋　 最上階　,※現状と図面・写真が相違する場合は、現状を優先いたします。,代理,nan,"
",城南
5.8,99312904,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  306,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.2, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,3階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
5.8,99312908,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  207,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.4, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,2階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
4.3,99283834,2022年12月05日,2022年12月19日,福岡市城南区長尾４丁目6-21  mapを見る,casamento FIRZA  203,島廻橋バス停 徒歩5分 長尾公園バス停 徒歩3分 ,20.81㎡ / 約6.30坪,nan,1K,洋6.1, 西,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,5000円,無,無,無,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,保険料：800円 / 月くらシード24M：800円 / 月町費：500円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上3階建,2階部分,2022[R4]年5月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＩＨクッキングヒーター　 シャンプードレッサー　 フローリング　 ディンプルキー　 複層ガラス　 バルコニー　 オートロック　 宅配ボックス　 24時間換気システム　 インターネット使い放題　 火災報知機　 全居室フローリング　 ＣＡＴＶインターネット　 ダブルロックキー　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 角部屋　 フリーレント　,"□契約内容□・契約開始日より12ヶ月未満での解約は家賃2ヶ月分、　24ヶ月未満での解約は家賃1ヶ月分を申し受けます。・退去時ハウスクリーニング代として家賃１ヶ月分+故意過失による損傷損耗は実費。・消毒代: 16,500円・事務手数料: 11,000円・鍵交換料: 22,000円・保証会社: 加入要（ジェイリース）　初回家賃総額60％(更新料1万円)又は100％　※最低保証料2.5万円　400円/月額保証料　学生プラン（1万円）・解約予告: 1ヶ月前初期費用減額プラン【iPac】詳細家賃・・・・契約月日割りフリーレント町費・・・契約月日割りフリーレントくらシード24・契約月フリーレント保険代・・・パック料に含む（800円/月）鍵代・・・・家主負担　保証料・・・家主負担　※保証会社によっては更新料有りパック料・10,000円※契約開始日より24ヶ月未満での解約はFR期間分をお支払いただきます。合計　10,000円で可能ですヽ(´▽｀)/業者様空室募集専用サイト　⇒　https://inet.bukkaku.jp/営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　はお休みします）",代理,斉藤,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",城南
1.5,99301398,2022年12月05日,2022年12月19日,福岡市城南区友丘４丁目1-34  mapを見る,サンライズアイリス  B202,福岡市七隈線茶山駅 徒歩14分 駅までmap 福岡市七隈線金山駅 徒歩16分 駅までmap 福岡市七隈線七隈駅 徒歩18分 駅までmap ,20㎡ / 約6.05坪,nan,1K,洋6.5,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,町費：100円 / 月共益費：3000円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,1990[H2]年3月,空家,即時　,プロパンガス　 エアコン　 トイレ　 ＣＡＴＶ　 洗濯機置場　 ロフト　 フローリング　 ＴＶモニタ付きインターホン　 火災報知機　 押入れ　,フリーレント（1ヶ月）　,退去時クリーニング：30000円,代理,nan,"
",城南
5.8,99312891,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  302,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.2, 西,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,3階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
2.3,99318795,2022年12月05日,2022年12月19日,福岡市城南区松山２丁目36-9  mapを見る,アトラス松山  116,福岡市七隈線七隈駅 徒歩5分 駅までmap 福岡市七隈線金山駅 徒歩13分 駅までmap 福岡市七隈線福大前駅 徒歩13分 駅までmap ,20㎡ / 約6.05坪,nan,1K,nan,nan,nan,福岡市立金山小学校　距離731ｍ,福岡市立梅林中学校　距離1507ｍ,近隣確保,自走（平置きも含む）,　,nan,nan,無,無,nan,無,nan,無,2000円,無,有 Casa※契約者や条件によっては、内容が変更になる場合があります。,50％,有、18000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,nan,nan,1年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,1階部分,1997[H9]年3月,空家,相談　,冷房　 暖房　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　 バイク置場(屋外）　 インターネット使い放題　 全居室フローリング　 シューズボックス　,ペット不可　 高齢者相談　 保証人不要　,現状優先,代理,nan,"
",城南
5.7,99312885,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  201,油山団地口バス停 徒歩1分 ,31.39㎡ / 約9.50坪,nan,1LDK,ＬＤＫ8.7／洋3.9, 西,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,2階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ウォークインクローゼット　 システムキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
