家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
3.3,99218956,2022年12月05日,2022年12月19日,福岡市南区塩原３丁目21-3  mapを見る,パークサイド  203,西鉄天神大牟田線大橋駅 徒歩8分 駅までmap ,壁芯20.4㎡ / 約6.17坪,nan,1K,洋6／Ｋ4,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,無,3000円,有 全保連またはジェイリース※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万8700円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1987[S62]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　,ペット不可　 閑静住宅街　 角部屋　 フリーレント　 高齢者相談　,☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★【仲介業者の皆様へのお願い】物件確認・申込等はITANDI BBからお願い致します。相談事項等のみお電話にて、お問合せ下さい。https://itandibb.com/rent/list/management_company.ids[]=3713☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★,専任媒介,nan,"
",南
3.8,99172075,2022年12月06日,2022年12月20日,福岡市南区高宮３丁目28-18  mapを見る,ホワイトシャトー高宮  206,西鉄天神大牟田線高宮駅 徒歩6分 駅までmap ,20㎡ / 約6.05坪,nan,1K,nan, 南西,nan,nan,nan,空無,nan,　,平置き,nan,無,無,nan,無,nan,無,nan,無,nan,nan,有、11000円、1年、東京海上ウエスト（例）※契約者や条件によっては、内容が変更になる場合があります。,無,カギ交換費用：1万7600円消毒代（任意）：1万1000円退去時清掃代：4万1800円更新事務手数料：1万1000円,nan,町費：250円 / 月緊急サポート（SEE：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1992[H4]年4月,空家,相談　,プロパンガス　 エアコン　 トイレ　 バス・トイレ別　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　 駐輪場　 インターネット対応　,日当り良好　,閑静な住宅街☆落ち着いた生活をあなたに☆ 敷礼ゼロ♪初期費用押さえたい方オススメです!!,代理,nan,"
",南
7.2,99314038,2022年12月06日,2022年12月20日,福岡市南区高宮１丁目４－３  周辺mapを見る,シェミネ高宮通り  601,西鉄天神大牟田線西鉄平尾駅 徒歩5分 西鉄天神大牟田線高宮駅 徒歩10分 西鉄天神大牟田線大橋駅 徒歩28分 ,32.95㎡ / 約9.97坪,nan,1LDK,ＬＤＫ9／洋3.9, 南西,nan,nan,nan,空無,nan,　,nan,nan,無,2ヶ月 / 14.4万円,nan,無,nan,無,5000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,6階部分,2019[H31]年2月,居住中,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＢＳ端子　 ＣＳ　 ウォークインクローゼット　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
13.5,99303546,2022年12月06日,2022年12月20日,福岡市南区平和１丁目23-54  mapを見る,アーバンパレスアルカディア平和  0802,西鉄天神大牟田線西鉄平尾駅 徒歩13分 駅までmap 平和二丁目バス停 徒歩3分 ,79.62㎡ / 約24.09坪,nan,4LDK,ＬＤＫ13.4／洋6／洋5.7／洋5.5／和6, 南,nan,西高宮小学校　距離229ｍ,高宮中学校　距離1066ｍ,空有　1万円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,※1台必須契約,nan,無,2ヶ月,nan,無,nan,無,nan,無,有 保証会社利用必須（オリコフォレントインシュア）※契約者や条件によっては、内容が変更になる場合があります。,"初回保証料：30,000円　月額保証料：月額総賃料2％",有、22000円、2年、全管協少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料20000円 ,鍵交換代：2万2000円室内除菌・消臭施行料：2万2000円,nan,駐輪場上段（管理組合：100円 / 月駐輪場下段（管理組合：200円 / 月バイク駐輪（管理組合：200円 / 月町費（管理組合徴収）：300円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上9階建,9階部分,1997[H9]年3月,空家,相談　,都市ガス　 給湯　 追焚機能　 バス・トイレ別　 収納スペース　 システムキッチン　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 バイク置場(屋外）　 独立洗面脱衣所　 防犯カメラ　 和室有　 シューズボックス　 押入れ　 ３口コンロ以上　,ペット不可　 分譲タイプ　,"分譲賃貸!オートロック!防犯カメラ!　システムキッチン、追い焚き、浴室換気乾燥機、シャワードレッサー、室内洗濯機置場、TVインターホン、バス・トイレ別、クローゼット、バルコニー! [その他設備] シャワー、収納スペース、ガスコンロ可、クローゼット、24時間緊急対応 / ■駐車場1台契約必須(NO.802)　月額10,000円/■管理組合：住友不動産建物サービス　092-713-8383/■駐輪場・バイク置場に関しては管理組合に空きの確認が必要となりますのでご注意ください。バイクは大きさ制限あり400ccまで/■サービス設置品あり（温水洗浄暖房便座、ブラインド1箇所、カーテン2箇所）畳は琉球畳です。入居時の表替えはありません。",専任媒介,nan,"
",南
5.98,99309730,2022年12月06日,2022年12月20日,福岡市南区清水１丁目15-10  mapを見る,第２上野ビル  507,西鉄天神大牟田線高宮駅 徒歩12分 駅までmap 鹿児島本線竹下駅 徒歩19分 駅までmap 西鉄天神大牟田線西鉄平尾駅 徒歩22分 駅までmap ,47.85㎡ / 約14.47坪,nan,1LDK,洋 6　LDK 13,nan,nan,nan,nan,空無　1万1000円,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,有 全保連株式会社【初回保証料：月額総賃料の１００％】他※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,消毒代：1万1000円エアコンクリーニング代（退居時）：1万1000円ハウスクリーニング代：5万9800円,nan,２４時間安心サポート：880円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上5階建,5階部分,1976[S51]年9月,空家,相談　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 システムキッチン　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 駐輪場　 出窓　 防犯カメラ　,角部屋　,nan,専任媒介,nan,"
",南
4.6,99206738,2022年12月06日,2022年12月20日,福岡市南区高宮２丁目１－２０  mapを見る,コンドミニアム高宮通り壱番館  304,西鉄天神大牟田線高宮駅 徒歩5分 高宮２丁目バス停 徒歩2分 駅までmap 西鉄天神大牟田線大橋駅 徒歩24分 駅までmap ,20.9㎡ / 約6.32坪,nan,1K,洋7.1, 南西,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 4.6万円,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,3階部分,1999[H11]年1月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
3.0,99304568,2022年12月06日,2022年12月20日,福岡市南区三宅２丁目5-11  mapを見る,ＥｌｅｖｅｒＣｏｕｒｔ　～エルヴェコート  103,西鉄天神大牟田線大橋駅 徒歩12分 駅までmap 西鉄天神大牟田線井尻駅 徒歩19分 駅までmap 鹿児島本線笹原駅 徒歩25分 駅までmap ,21㎡ / 約6.35坪,nan,1K,洋 7,nan,nan,nan,nan,nan,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,有 指定保証会社　月額総支払いの３０～１００％※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,町費：300円 / 月シード２４：880円 / 月月額保険料（７７０円～）：740円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,1999[H11]年3月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 ガスコンロ設置可　 バルコニー　 駐輪場　,角部屋　,nan,一般媒介,nan,"
",南
7.3,99276394,2022年12月05日,2022年12月19日,福岡市南区大楠２丁目19-6  mapを見る,Classier Style平尾駅前  401,西鉄天神大牟田線西鉄平尾駅 徒歩2分 駅までmap 福岡市七隈線薬院駅 徒歩15分 駅までmap 福岡市七隈線渡辺通駅 徒歩21分 駅までmap ,30.11㎡ / 約9.11坪,nan,1LDK,ＬＤＫ9.5／洋2.7,nan,nan,nan,nan,空無,nan,　,nan,nan,無,無,実費,無,nan,3000円,無,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,家賃総額50％又は80％,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,消毒代：1万6500円ネット工事代：1万6500円事務手数料：1万1000円,nan,町費：200円 / 月くらシード24M：800円 / 月保険料：800円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上7階建,4階部分,2014[H26]年8月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 ディンプルキー　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 24時間換気システム　 ２口コンロ　 インターネット使い放題　 防犯カメラ　 火災報知機　 全居室フローリング　 内廊下　 インターネット対応　 光ファイバー　 ダブルロックキー　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 二人入居可　 角部屋　,"改装済みです。【契約】詳細 　鍵代・・・・・33,000円デインプルダブルシリンダー　保証料・・・・ジェイリース　家賃総額60%又は100％　学生プラン1万円消毒・・・・・16,500円事務手数料・・11,000円ネット工事代・16,500円【特約】・ペット契約外での飼育が発覚した場合違約金10万円と即時解約になります。・契約開始日より12ケ月未満解約は家賃2ケ月分、24ケ月未満は家賃1ケ月分申し受けます。・退去時クリーニング代として家賃1ケ月分申し受けます。・故意過失による破損・汚損は実費お支払い頂きます。・連帯保証人様の極度額は賃料・共益費を合算した36ヵ月分となります。営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　お休みします）",代理,斉藤,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",南
6.5,99309652,2022年12月06日,2022年12月20日,福岡市南区那の川１丁目3-7  mapを見る,タカオコーポ  503,西鉄天神大牟田線西鉄平尾駅 徒歩15分 駅までmap 福岡市七隈線渡辺通駅 徒歩20分 駅までmap 鹿児島本線博多駅 徒歩27分 駅までmap ,59.4㎡ / 約17.97坪,nan,3LDK,和 6･6　洋 6　LDK 14,nan,nan,nan,nan,無,nan,　,nan,nan,2ヶ月,無,敷引 2ヶ月,無,nan,無,3000円,300円,有 全保連株式会社【保証料：月額総賃料の１００％】※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,室内消毒代：1万1000円,nan,２４時間安心サポート：880円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上6階建,5階部分,1974[S49]年2月,空家,相談　,給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 バルコニー　 エレベーター　 駐輪場　,nan,nan,専任媒介,nan,"
",南
3.6,97372256,2022年12月05日,2022年12月19日,福岡市南区大橋３丁目22-12  mapを見る,吉住荘  B－3,西鉄天神大牟田線大橋駅 徒歩11分 駅までmap ,43.06㎡ / 約13.03坪,nan,3K,Ｋ4／和6／和6／和5.5,nan,nan,福岡市立三宅小学校　距離886ｍ,福岡市立三宅中学校　距離397ｍ,空有　5000円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,軽自動車のみ駐車可。,nan,無,2ヶ月,実費,無,nan,無,1000円,無,有 ふれんずサポート保証（保証料の支払いは初回のみ。）※契約者や条件によっては、内容が変更になる場合があります。,賃料等の50％（最低保証料2万円あり）,有、19000円、2年、宅建ファミリー共済（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：7700円,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1971[S46]年12月,空家,即時　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 洗濯機置場　,nan,nan,専任媒介,nan,"
",南
3.2,99312797,2022年12月06日,2022年12月20日,福岡市南区塩原３丁目１６－１３  周辺mapを見る,プログレス大橋  202,西鉄天神大牟田線大橋駅 徒歩6分 鹿児島本線竹下駅 徒歩10分 西鉄天神大牟田線高宮駅 徒歩23分 ,21㎡ / 約6.35坪,nan,1K,nan, 南東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,2階部分,1990[H2]年2月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 防犯カメラ　,nan,nan,専任媒介,nan,"
",南
6.6,99252824,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  901,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,26.12㎡ / 約7.90坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,9階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　 角部屋　,nan,貸主,nan,"
",南
3.6,99234531,2022年12月06日,2022年12月20日,福岡市南区和田１丁目8-35  mapを見る,サンライズガーデン大橋南  101,西鉄天神大牟田線大橋駅 徒歩22分 駅までmap 西鉄天神大牟田線井尻駅 徒歩30分 駅までmap ,20㎡ / 約6.05坪,nan,1K,nan,nan,nan,nan,nan,nan,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,有 フォーシーズ・全保連等※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,町費：400円 / 月２４時間サポート：880円 / 月月額保険：740円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2001[H13]年3月,空家,相談　,エアコン　 給湯　 バス・トイレ別　 シャワー　 収納スペース　 室内洗濯機置場　 ロフト　 フローリング　 バルコニー　 出窓　,閑静住宅街　 角部屋　,nan,代理,nan,"
",南
3.0,99303311,2022年12月05日,2022年12月19日,福岡市南区大橋２丁目１２－３  mapを見る,アーバン大橋  303,西鉄天神大牟田線大橋駅 徒歩4分 東大橋バス停 徒歩1分 駅までmap 西鉄天神大牟田線高宮駅 徒歩22分 駅までmap ,20.3㎡ / 約6.14坪,nan,1K,nan, 北,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,3階部分,1980[S55]年5月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 インターネット使い放題　,nan,nan,専任媒介,nan,"
",南
4.4,98974570,2022年12月06日,2022年12月20日,福岡市南区横手１丁目１７－１１  mapを見る,ルミエール９３ＭＡＴＯＮＯ  205,西鉄天神大牟田線大橋駅 徒歩19分 横手１丁目バス停 徒歩1分 駅までmap 鹿児島本線竹下駅 徒歩29分 駅までmap ,31.18㎡ / 約9.43坪,nan,1K,Ｋ2／洋12, 南東,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,1ヶ月 / 4.4万円,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上3階建,2階部分,1993[H5]年8月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 オートロック　 駐輪場　 インターネット使い放題　 防犯カメラ　,nan, 30㎡超の1K。洋室12帖は魅力です！！香蘭短期大学徒歩５分です！！駐車場の空きについては要確認,専任媒介,nan,"
",南
5.0,99315168,2022年12月06日,2022年12月20日,福岡市南区的場２丁目３１－１０  mapを見る,キャッスル井上  205,西鉄天神大牟田線井尻駅 徒歩21分 駅までmap 鹿児島本線笹原駅 徒歩35分 駅までmap 博多南線博多南駅 徒歩35分 駅までmap ,39.6㎡ / 約11.98坪,nan,2DK,ＤＫ4.8／洋6.2／洋5.3, 東,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,2階部分,1997[H9]年6月,居住中,相談　,都市ガス　 電気　 上水道　 下水道　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 ガスコンロ設置可　 室内洗濯機置場　 バルコニー　 エレベーター　 駐輪場　 出窓　 独立洗面脱衣所　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
6.3,99252833,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  203,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,25.07㎡ / 約7.58坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,2階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　,nan,貸主,nan,"
",南
2.7,98215728,2022年12月05日,2022年12月19日,福岡市南区三宅２丁目7-22-1  mapを見る,タウニー大橋Ｎo5  103,西鉄天神大牟田線大橋駅 徒歩15分 駅までmap ,内法17㎡ / 約5.14坪,nan,1K,nan,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,1000円,無,1180円,有 ＣＩＺ　ＣＡＳＡ※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,1987[S62]年2月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　,nan,nan,専任媒介,nan,"
",南
3.1,98804053,2022年12月05日,2022年12月19日,福岡市南区横手２丁目31-10  mapを見る,グレイス博多井尻  207,西鉄天神大牟田線井尻駅 徒歩10分 駅までmap ,19.6㎡ / 約5.93坪,nan,1K,洋6, 南西,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,無,無,有 カプコ保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1989[H1]年3月,空家,相談　,都市ガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗濯機置場　 フローリング　 バルコニー　 駐輪場　 天袋　,ペット不可　 外観タイル張り　,nan,代理,nan,"
",南
3.2,99312794,2022年12月05日,2022年12月19日,福岡市南区塩原３丁目１６－１３  周辺mapを見る,プログレス大橋  606,西鉄天神大牟田線大橋駅 徒歩6分 鹿児島本線竹下駅 徒歩10分 西鉄天神大牟田線高宮駅 徒歩23分 ,21㎡ / 約6.35坪,nan,1K,nan, 南東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,6階部分,1990[H2]年2月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 防犯カメラ　,nan,nan,専任媒介,nan,"
",南
6.5,99252804,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  903,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,25.07㎡ / 約7.58坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,9階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　,nan,貸主,nan,"
",南
4.2,99185282,2022年12月05日,2022年12月19日,福岡市南区井尻１丁目40-25  mapを見る,桑の実荘  203,西鉄天神大牟田線井尻駅 徒歩3分 駅までmap 鹿児島本線笹原駅 徒歩12分 駅までmap ,34.22㎡ / 約10.35坪,nan,2DK,和6／和6.7／ＤＫ5.5,nan,nan,宮竹　距離650ｍ,宮竹　距離1600ｍ,空有　4000円,nan,　,nan,nan,無,2ヶ月,実費,無,nan,無,nan,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,初回総額家賃の100％,有、18000円、2年、ジャパン少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,カギ交換代：1万9800円,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1981[S56]年4月,空家,即時　,エアコン　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 フローリング　 駐輪場　 和室有　,角部屋　 最上階　,井尻駅まで徒歩３分。お買物も便利な場所。,専任媒介,nan,"
",南
5.9,98040273,2022年12月06日,2022年12月20日,福岡市南区大橋３丁目２－２４  mapを見る,ルモール大橋  303,西鉄天神大牟田線大橋駅 徒歩7分 東大橋バス停 徒歩3分 駅までmap 鹿児島本線竹下駅 徒歩25分 駅までmap ,31.82㎡ / 約9.63坪,nan,1K,洋9.2／Ｋ2, 東,nan,nan,nan,空有　1万4300円,nan,　,nan,1万3000円,無,1ヶ月 / 5.9万円,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,3階部分,2004[H16]年8月,居住中,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
